new_variables_card_id,image_uri
2050,https://img.scryfall.com/cards/large/en/4ed/298.jpg?1517813031
2051,https://img.scryfall.com/cards/large/en/4ed/299.jpg?1517813031
2052,https://img.scryfall.com/cards/large/en/4ed/8.jpg?1517813031
2053,https://img.scryfall.com/cards/large/en/4ed/9.jpg?1517813031
2054,https://img.scryfall.com/cards/large/en/4ed/122.jpg?1517813031
2055,https://img.scryfall.com/cards/large/en/4ed/178.jpg?1517813031
2056,https://img.scryfall.com/cards/large/en/4ed/63.jpg?1517813031
2057,https://img.scryfall.com/cards/large/en/4ed/300.jpg?1517813031
2058,https://img.scryfall.com/cards/large/en/4ed/10.jpg?1517813031
2059,https://img.scryfall.com/cards/large/en/4ed/123.jpg?1517813031
2060,https://img.scryfall.com/cards/large/en/4ed/124.jpg?1517813031
2061,https://img.scryfall.com/cards/large/en/4ed/301.jpg?1517813031
2062,https://img.scryfall.com/cards/large/en/4ed/11.jpg?1517813031
2063,https://img.scryfall.com/cards/large/en/4ed/302.jpg?1517813031
2064,https://img.scryfall.com/cards/large/en/4ed/303.jpg?1517813031
2065,https://img.scryfall.com/cards/large/en/4ed/179.jpg?1517813031
2066,https://img.scryfall.com/cards/large/en/4ed/180.jpg?1517813031
2067,https://img.scryfall.com/cards/large/en/4ed/235.jpg?1517813031
2068,https://img.scryfall.com/cards/large/en/4ed/125.jpg?1517813031
2069,https://img.scryfall.com/cards/large/en/4ed/12.jpg?1517813031
2070,https://img.scryfall.com/cards/large/en/4ed/181.jpg?1517813031
2071,https://img.scryfall.com/cards/large/en/4ed/304.jpg?1517813031
2072,https://img.scryfall.com/cards/large/en/4ed/236.jpg?1517813031
2073,https://img.scryfall.com/cards/large/en/4ed/182.jpg?1517813031
2074,https://img.scryfall.com/cards/large/en/4ed/13.jpg?1517813031
2075,https://img.scryfall.com/cards/large/en/4ed/14.jpg?1517813031
2076,https://img.scryfall.com/cards/large/en/4ed/15.jpg?1517813031
2077,https://img.scryfall.com/cards/large/en/4ed/16.jpg?1517813031
2078,https://img.scryfall.com/cards/large/en/4ed/17.jpg?1517813031
2079,https://img.scryfall.com/cards/large/en/4ed/18.jpg?1517813031
2080,https://img.scryfall.com/cards/large/en/4ed/305.jpg?1517813031
2081,https://img.scryfall.com/cards/large/en/4ed/306.jpg?1517813031
2082,https://img.scryfall.com/cards/large/en/4ed/307.jpg?1517813031
2083,https://img.scryfall.com/cards/large/en/4ed/237.jpg?1517813031
2084,https://img.scryfall.com/cards/large/en/4ed/308.jpg?1517813031
2085,https://img.scryfall.com/cards/large/en/4ed/309.jpg?1517813031
2086,https://img.scryfall.com/cards/large/en/4ed/64.jpg?1517813031
2087,https://img.scryfall.com/cards/large/en/4ed/19.jpg?1517813031
2088,https://img.scryfall.com/cards/large/en/4ed/310.jpg?1517813031
2089,https://img.scryfall.com/cards/large/en/4ed/126.jpg?1517813031
2090,https://img.scryfall.com/cards/large/en/4ed/65.jpg?1517813031
2091,https://img.scryfall.com/cards/large/en/4ed/238.jpg?1517813031
2092,https://img.scryfall.com/cards/large/en/4ed/66.jpg?1517813031
2093,https://img.scryfall.com/cards/large/en/4ed/183.jpg?1517813031
2094,https://img.scryfall.com/cards/large/en/4ed/239.jpg?1517813031
2095,https://img.scryfall.com/cards/large/en/4ed/20.jpg?1517813031
2096,https://img.scryfall.com/cards/large/en/4ed/311.jpg?1517813031
2097,https://img.scryfall.com/cards/large/en/4ed/127.jpg?1517813031
2098,https://img.scryfall.com/cards/large/en/4ed/312.jpg?1517813031
2099,https://img.scryfall.com/cards/large/en/4ed/128.jpg?1517813031
2100,https://img.scryfall.com/cards/large/en/4ed/313.jpg?1517813031
2101,https://img.scryfall.com/cards/large/en/4ed/129.jpg?1517813031
2102,https://img.scryfall.com/cards/large/en/4ed/130.jpg?1517813031
2103,https://img.scryfall.com/cards/large/en/4ed/131.jpg?1517813031
2104,https://img.scryfall.com/cards/large/en/4ed/21.jpg?1517813031
2105,https://img.scryfall.com/cards/large/en/4ed/240.jpg?1517813031
2106,https://img.scryfall.com/cards/large/en/4ed/184.jpg?1517813031
2107,https://img.scryfall.com/cards/large/en/4ed/314.jpg?1517813031
2108,https://img.scryfall.com/cards/large/en/4ed/315.jpg?1517813031
2109,https://img.scryfall.com/cards/large/en/4ed/22.jpg?1517813031
2110,https://img.scryfall.com/cards/large/en/4ed/185.jpg?1517813031
2111,https://img.scryfall.com/cards/large/en/4ed/316.jpg?1517813031
2112,https://img.scryfall.com/cards/large/en/4ed/23.jpg?1517813031
2113,https://img.scryfall.com/cards/large/en/4ed/317.jpg?1517813031
2114,https://img.scryfall.com/cards/large/en/4ed/186.jpg?1517813031
2115,https://img.scryfall.com/cards/large/en/4ed/132.jpg?1517813031
2116,https://img.scryfall.com/cards/large/en/4ed/67.jpg?1517813031
2117,https://img.scryfall.com/cards/large/en/4ed/133.jpg?1517813031
2118,https://img.scryfall.com/cards/large/en/4ed/241.jpg?1517813031
2119,https://img.scryfall.com/cards/large/en/4ed/187.jpg?1517813031
2120,https://img.scryfall.com/cards/large/en/4ed/188.jpg?1517813031
2121,https://img.scryfall.com/cards/large/en/4ed/189.jpg?1517813031
2122,https://img.scryfall.com/cards/large/en/4ed/318.jpg?1517813031
2123,https://img.scryfall.com/cards/large/en/4ed/24.jpg?1517813031
2124,https://img.scryfall.com/cards/large/en/4ed/134.jpg?1517813031
2125,https://img.scryfall.com/cards/large/en/4ed/242.jpg?1517813031
2126,https://img.scryfall.com/cards/large/en/4ed/243.jpg?1517813031
2127,https://img.scryfall.com/cards/large/en/4ed/68.jpg?1517813031
2128,https://img.scryfall.com/cards/large/en/4ed/69.jpg?1517813031
2129,https://img.scryfall.com/cards/large/en/4ed/135.jpg?1517813031
2130,https://img.scryfall.com/cards/large/en/4ed/70.jpg?1517813031
2131,https://img.scryfall.com/cards/large/en/4ed/190.jpg?1517813031
2132,https://img.scryfall.com/cards/large/en/4ed/136.jpg?1517813031
2133,https://img.scryfall.com/cards/large/en/4ed/25.jpg?1517813031
2134,https://img.scryfall.com/cards/large/en/4ed/137.jpg?1517813031
2135,https://img.scryfall.com/cards/large/en/4ed/71.jpg?1517813031
2136,https://img.scryfall.com/cards/large/en/4ed/319.jpg?1517813031
2137,https://img.scryfall.com/cards/large/en/4ed/192.jpg?1517813031
2138,https://img.scryfall.com/cards/large/en/4ed/193.jpg?1517813031
2139,https://img.scryfall.com/cards/large/en/4ed/191.jpg?1517813031
2140,https://img.scryfall.com/cards/large/en/4ed/194.jpg?1517813031
2141,https://img.scryfall.com/cards/large/en/4ed/195.jpg?1517813031
2142,https://img.scryfall.com/cards/large/en/4ed/72.jpg?1517813031
2143,https://img.scryfall.com/cards/large/en/4ed/73.jpg?1517813031
2144,https://img.scryfall.com/cards/large/en/4ed/320.jpg?1517813031
2145,https://img.scryfall.com/cards/large/en/4ed/244.jpg?1517813031
2146,https://img.scryfall.com/cards/large/en/4ed/245.jpg?1517813031
2147,https://img.scryfall.com/cards/large/en/4ed/376.jpg?1517813031
2148,https://img.scryfall.com/cards/large/en/4ed/377.jpg?1517813031
2149,https://img.scryfall.com/cards/large/en/4ed/378.jpg?1517813031
2150,https://img.scryfall.com/cards/large/en/4ed/26.jpg?1517813031
2151,https://img.scryfall.com/cards/large/en/4ed/138.jpg?1517813031
2152,https://img.scryfall.com/cards/large/en/4ed/246.jpg?1517813031
2153,https://img.scryfall.com/cards/large/en/4ed/247.jpg?1517813031
2154,https://img.scryfall.com/cards/large/en/4ed/74.jpg?1517813031
2155,https://img.scryfall.com/cards/large/en/4ed/75.jpg?1517813031
2156,https://img.scryfall.com/cards/large/en/4ed/248.jpg?1517813031
2157,https://img.scryfall.com/cards/large/en/4ed/249.jpg?1517813031
2158,https://img.scryfall.com/cards/large/en/4ed/196.jpg?1517813031
2159,https://img.scryfall.com/cards/large/en/4ed/76.jpg?1517813031
2160,https://img.scryfall.com/cards/large/en/4ed/321.jpg?1517813031
2161,https://img.scryfall.com/cards/large/en/4ed/139.jpg?1517813031
2162,https://img.scryfall.com/cards/large/en/4ed/197.jpg?1517813031
2163,https://img.scryfall.com/cards/large/en/4ed/198.jpg?1517813031
2164,https://img.scryfall.com/cards/large/en/4ed/199.jpg?1517813031
2165,https://img.scryfall.com/cards/large/en/4ed/322.jpg?1517813031
2166,https://img.scryfall.com/cards/large/en/4ed/200.jpg?1517813031
2167,https://img.scryfall.com/cards/large/en/4ed/140.jpg?1517813031
2168,https://img.scryfall.com/cards/large/en/4ed/323.jpg?1517813031
2169,https://img.scryfall.com/cards/large/en/4ed/27.jpg?1517813031
2170,https://img.scryfall.com/cards/large/en/4ed/250.jpg?1517813031
2171,https://img.scryfall.com/cards/large/en/4ed/28.jpg?1517813031
2172,https://img.scryfall.com/cards/large/en/4ed/324.jpg?1517813031
2173,https://img.scryfall.com/cards/large/en/4ed/201.jpg?1517813031
2174,https://img.scryfall.com/cards/large/en/4ed/29.jpg?1517813031
2175,https://img.scryfall.com/cards/large/en/4ed/30.jpg?1517813031
2176,https://img.scryfall.com/cards/large/en/4ed/141.jpg?1517813031
2177,https://img.scryfall.com/cards/large/en/4ed/325.jpg?1517813031
2178,https://img.scryfall.com/cards/large/en/4ed/77.jpg?1517813031
2179,https://img.scryfall.com/cards/large/en/4ed/202.jpg?1517813031
2180,https://img.scryfall.com/cards/large/en/4ed/251.jpg?1517813031
2181,https://img.scryfall.com/cards/large/en/4ed/203.jpg?1517813031
2182,https://img.scryfall.com/cards/large/en/4ed/142.jpg?1517813031
2183,https://img.scryfall.com/cards/large/en/4ed/204.jpg?1517813031
2184,https://img.scryfall.com/cards/large/en/4ed/205.jpg?1517813031
2185,https://img.scryfall.com/cards/large/en/4ed/252.jpg?1517813031
2186,https://img.scryfall.com/cards/large/en/4ed/206.jpg?1517813031
2187,https://img.scryfall.com/cards/large/en/4ed/253.jpg?1517813031
2188,https://img.scryfall.com/cards/large/en/4ed/326.jpg?1517813031
2189,https://img.scryfall.com/cards/large/en/4ed/367.jpg?1517813031
2190,https://img.scryfall.com/cards/large/en/4ed/368.jpg?1517813031
2191,https://img.scryfall.com/cards/large/en/4ed/369.jpg?1517813031
2192,https://img.scryfall.com/cards/large/en/4ed/78.jpg?1517813031
2193,https://img.scryfall.com/cards/large/en/4ed/31.jpg?1517813031
2194,https://img.scryfall.com/cards/large/en/4ed/327.jpg?1517813031
2195,https://img.scryfall.com/cards/large/en/4ed/328.jpg?1517813031
2196,https://img.scryfall.com/cards/large/en/4ed/329.jpg?1517813031
2197,https://img.scryfall.com/cards/large/en/4ed/330.jpg?1517813031
2198,https://img.scryfall.com/cards/large/en/4ed/331.jpg?1517813031
2199,https://img.scryfall.com/cards/large/en/4ed/79.jpg?1517813031
2200,https://img.scryfall.com/cards/large/en/4ed/143.jpg?1517813031
2201,https://img.scryfall.com/cards/large/en/4ed/32.jpg?1517813031
2202,https://img.scryfall.com/cards/large/en/4ed/207.jpg?1517813031
2203,https://img.scryfall.com/cards/large/en/4ed/254.jpg?1517813031
2204,https://img.scryfall.com/cards/large/en/4ed/33.jpg?1517813031
2205,https://img.scryfall.com/cards/large/en/4ed/332.jpg?1517813031
2206,https://img.scryfall.com/cards/large/en/4ed/255.jpg?1517813031
2207,https://img.scryfall.com/cards/large/en/4ed/34.jpg?1517813031
2208,https://img.scryfall.com/cards/large/en/4ed/80.jpg?1517813031
2209,https://img.scryfall.com/cards/large/en/4ed/256.jpg?1517813031
2210,https://img.scryfall.com/cards/large/en/4ed/333.jpg?1517813031
2211,https://img.scryfall.com/cards/large/en/4ed/257.jpg?1517813031
2212,https://img.scryfall.com/cards/large/en/4ed/258.jpg?1517813031
2213,https://img.scryfall.com/cards/large/en/4ed/81.jpg?1517813031
2214,https://img.scryfall.com/cards/large/en/4ed/208.jpg?1517813031
2215,https://img.scryfall.com/cards/large/en/4ed/259.jpg?1517813031
2216,https://img.scryfall.com/cards/large/en/4ed/260.jpg?1517813031
2217,https://img.scryfall.com/cards/large/en/4ed/261.jpg?1517813031
2218,https://img.scryfall.com/cards/large/en/4ed/82.jpg?1517813031
2219,https://img.scryfall.com/cards/large/en/4ed/144.jpg?1517813031
2220,https://img.scryfall.com/cards/large/en/4ed/145.jpg?1517813031
2221,https://img.scryfall.com/cards/large/en/4ed/262.jpg?1517813031
2222,https://img.scryfall.com/cards/large/en/4ed/83.jpg?1517813031
2223,https://img.scryfall.com/cards/large/en/4ed/209.jpg?1517813031
2224,https://img.scryfall.com/cards/large/en/4ed/84.jpg?1517813031
2225,https://img.scryfall.com/cards/large/en/4ed/212.jpg?1517813031
2226,https://img.scryfall.com/cards/large/en/4ed/210.jpg?1517813031
2227,https://img.scryfall.com/cards/large/en/4ed/211.jpg?1517813031
2228,https://img.scryfall.com/cards/large/en/4ed/85.jpg?1517813031
2229,https://img.scryfall.com/cards/large/en/4ed/334.jpg?1517813031
2230,https://img.scryfall.com/cards/large/en/4ed/146.jpg?1517813031
2231,https://img.scryfall.com/cards/large/en/4ed/263.jpg?1517813031
2232,https://img.scryfall.com/cards/large/en/4ed/335.jpg?1517813031
2233,https://img.scryfall.com/cards/large/en/4ed/86.jpg?1517813031
2234,https://img.scryfall.com/cards/large/en/4ed/35.jpg?1517813031
2235,https://img.scryfall.com/cards/large/en/4ed/336.jpg?1517813031
2236,https://img.scryfall.com/cards/large/en/4ed/87.jpg?1517813031
2237,https://img.scryfall.com/cards/large/en/4ed/147.jpg?1517813031
2238,https://img.scryfall.com/cards/large/en/4ed/361.jpg?1517813031
2239,https://img.scryfall.com/cards/large/en/4ed/337.jpg?1517813031
2240,https://img.scryfall.com/cards/large/en/4ed/213.jpg?1517813031
2241,https://img.scryfall.com/cards/large/en/4ed/36.jpg?1517813031
2242,https://img.scryfall.com/cards/large/en/4ed/373.jpg?1517813031
2243,https://img.scryfall.com/cards/large/en/4ed/374.jpg?1517813031
2244,https://img.scryfall.com/cards/large/en/4ed/375.jpg?1517813031
2245,https://img.scryfall.com/cards/large/en/4ed/148.jpg?1517813031
2246,https://img.scryfall.com/cards/large/en/4ed/264.jpg?1517813031
2247,https://img.scryfall.com/cards/large/en/4ed/149.jpg?1517813031
2248,https://img.scryfall.com/cards/large/en/4ed/338.jpg?1517813031
2249,https://img.scryfall.com/cards/large/en/4ed/150.jpg?1517813031
2250,https://img.scryfall.com/cards/large/en/4ed/37.jpg?1517813031
2251,https://img.scryfall.com/cards/large/en/4ed/362.jpg?1517813031
2252,https://img.scryfall.com/cards/large/en/4ed/339.jpg?1517813031
2253,https://img.scryfall.com/cards/large/en/4ed/340.jpg?1517813031
2254,https://img.scryfall.com/cards/large/en/4ed/214.jpg?1517813031
2255,https://img.scryfall.com/cards/large/en/4ed/215.jpg?1517813031
2256,https://img.scryfall.com/cards/large/en/4ed/341.jpg?1517813031
2257,https://img.scryfall.com/cards/large/en/4ed/38.jpg?1517813031
2258,https://img.scryfall.com/cards/large/en/4ed/151.jpg?1517813031
2259,https://img.scryfall.com/cards/large/en/4ed/39.jpg?1517813031
2260,https://img.scryfall.com/cards/large/en/4ed/40.jpg?1517813031
2261,https://img.scryfall.com/cards/large/en/4ed/152.jpg?1517813031
2262,https://img.scryfall.com/cards/large/en/4ed/88.jpg?1517813031
2263,https://img.scryfall.com/cards/large/en/4ed/89.jpg?1517813031
2264,https://img.scryfall.com/cards/large/en/4ed/90.jpg?1517813031
2265,https://img.scryfall.com/cards/large/en/4ed/41.jpg?1517813031
2266,https://img.scryfall.com/cards/large/en/4ed/42.jpg?1517813031
2267,https://img.scryfall.com/cards/large/en/4ed/91.jpg?1517813031
2268,https://img.scryfall.com/cards/large/en/4ed/153.jpg?1517813031
2269,https://img.scryfall.com/cards/large/en/4ed/154.jpg?1517813031
2270,https://img.scryfall.com/cards/large/en/4ed/364.jpg?1517813031
2271,https://img.scryfall.com/cards/large/en/4ed/365.jpg?1517813031
2272,https://img.scryfall.com/cards/large/en/4ed/366.jpg?1517813031
2273,https://img.scryfall.com/cards/large/en/4ed/92.jpg?1517813031
2274,https://img.scryfall.com/cards/large/en/4ed/93.jpg?1517813031
2275,https://img.scryfall.com/cards/large/en/4ed/216.jpg?1517813031
2276,https://img.scryfall.com/cards/large/en/4ed/265.jpg?1517813031
2277,https://img.scryfall.com/cards/large/en/4ed/342.jpg?1517813031
2278,https://img.scryfall.com/cards/large/en/4ed/94.jpg?1517813031
2279,https://img.scryfall.com/cards/large/en/4ed/95.jpg?1531565705
2280,https://img.scryfall.com/cards/large/en/4ed/96.jpg?1517813031
2281,https://img.scryfall.com/cards/large/en/4ed/43.jpg?1517813031
2282,https://img.scryfall.com/cards/large/en/4ed/217.jpg?1517813031
2283,https://img.scryfall.com/cards/large/en/4ed/266.jpg?1517813031
2284,https://img.scryfall.com/cards/large/en/4ed/155.jpg?1517813031
2285,https://img.scryfall.com/cards/large/en/4ed/156.jpg?1517813031
2286,https://img.scryfall.com/cards/large/en/4ed/267.jpg?1517813031
2287,https://img.scryfall.com/cards/large/en/4ed/218.jpg?1517813031
2288,https://img.scryfall.com/cards/large/en/4ed/343.jpg?1517813031
2289,https://img.scryfall.com/cards/large/en/4ed/44.jpg?1517813031
2290,https://img.scryfall.com/cards/large/en/4ed/268.jpg?1517813031
2291,https://img.scryfall.com/cards/large/en/4ed/97.jpg?1517813031
2292,https://img.scryfall.com/cards/large/en/4ed/45.jpg?1517813031
2293,https://img.scryfall.com/cards/large/en/4ed/46.jpg?1517813031
2294,https://img.scryfall.com/cards/large/en/4ed/344.jpg?1517813031
2295,https://img.scryfall.com/cards/large/en/4ed/157.jpg?1517813031
2296,https://img.scryfall.com/cards/large/en/4ed/47.jpg?1517813031
2297,https://img.scryfall.com/cards/large/en/4ed/269.jpg?1517813031
2298,https://img.scryfall.com/cards/large/en/4ed/48.jpg?1517813031
2299,https://img.scryfall.com/cards/large/en/4ed/158.jpg?1517813031
2300,https://img.scryfall.com/cards/large/en/4ed/159.jpg?1517813031
2301,https://img.scryfall.com/cards/large/en/4ed/270.jpg?1517813031
2302,https://img.scryfall.com/cards/large/en/4ed/98.jpg?1517813031
2303,https://img.scryfall.com/cards/large/en/4ed/49.jpg?1517813031
2304,https://img.scryfall.com/cards/large/en/4ed/99.jpg?1517813031
2305,https://img.scryfall.com/cards/large/en/4ed/160.jpg?1517813031
2306,https://img.scryfall.com/cards/large/en/4ed/50.jpg?1517813031
2307,https://img.scryfall.com/cards/large/en/4ed/271.jpg?1517813031
2308,https://img.scryfall.com/cards/large/en/4ed/345.jpg?1517813031
2309,https://img.scryfall.com/cards/large/en/4ed/219.jpg?1517813031
2310,https://img.scryfall.com/cards/large/en/4ed/220.jpg?1517813031
2311,https://img.scryfall.com/cards/large/en/4ed/161.jpg?1517813031
2312,https://img.scryfall.com/cards/large/en/4ed/100.jpg?1517813031
2313,https://img.scryfall.com/cards/large/en/4ed/101.jpg?1517813031
2314,https://img.scryfall.com/cards/large/en/4ed/221.jpg?1517813031
2315,https://img.scryfall.com/cards/large/en/4ed/102.jpg?1517813031
2316,https://img.scryfall.com/cards/large/en/4ed/222.jpg?1517813031
2317,https://img.scryfall.com/cards/large/en/4ed/162.jpg?1517813031
2318,https://img.scryfall.com/cards/large/en/4ed/346.jpg?1517813031
2319,https://img.scryfall.com/cards/large/en/4ed/103.jpg?1517813031
2320,https://img.scryfall.com/cards/large/en/4ed/51.jpg?1517813031
2321,https://img.scryfall.com/cards/large/en/4ed/163.jpg?1517813031
2322,https://img.scryfall.com/cards/large/en/4ed/104.jpg?1517813031
2323,https://img.scryfall.com/cards/large/en/4ed/105.jpg?1517813031
2324,https://img.scryfall.com/cards/large/en/4ed/223.jpg?1517813031
2325,https://img.scryfall.com/cards/large/en/4ed/224.jpg?1517813031
2326,https://img.scryfall.com/cards/large/en/4ed/272.jpg?1517813031
2327,https://img.scryfall.com/cards/large/en/4ed/363.jpg?1517813031
2328,https://img.scryfall.com/cards/large/en/4ed/347.jpg?1517813031
2329,https://img.scryfall.com/cards/large/en/4ed/106.jpg?1517813031
2330,https://img.scryfall.com/cards/large/en/4ed/370.jpg?1517813031
2331,https://img.scryfall.com/cards/large/en/4ed/371.jpg?1517813031
2332,https://img.scryfall.com/cards/large/en/4ed/372.jpg?1517813031
2333,https://img.scryfall.com/cards/large/en/4ed/52.jpg?1517813031
2334,https://img.scryfall.com/cards/large/en/4ed/273.jpg?1517813031
2335,https://img.scryfall.com/cards/large/en/4ed/348.jpg?1517813031
2336,https://img.scryfall.com/cards/large/en/4ed/349.jpg?1517813031
2337,https://img.scryfall.com/cards/large/en/4ed/225.jpg?1517813031
2338,https://img.scryfall.com/cards/large/en/4ed/164.jpg?1517813031
2339,https://img.scryfall.com/cards/large/en/4ed/350.jpg?1517813031
2340,https://img.scryfall.com/cards/large/en/4ed/226.jpg?1517813031
2341,https://img.scryfall.com/cards/large/en/4ed/351.jpg?1517813031
2342,https://img.scryfall.com/cards/large/en/4ed/352.jpg?1517813031
2343,https://img.scryfall.com/cards/large/en/4ed/274.jpg?1517813031
2344,https://img.scryfall.com/cards/large/en/4ed/107.jpg?1517813031
2345,https://img.scryfall.com/cards/large/en/4ed/353.jpg?1517813031
2346,https://img.scryfall.com/cards/large/en/4ed/275.jpg?1517813031
2347,https://img.scryfall.com/cards/large/en/4ed/108.jpg?1517813031
2348,https://img.scryfall.com/cards/large/en/4ed/276.jpg?1517813031
2349,https://img.scryfall.com/cards/large/en/4ed/277.jpg?1517813031
2350,https://img.scryfall.com/cards/large/en/4ed/354.jpg?1517813031
2351,https://img.scryfall.com/cards/large/en/4ed/278.jpg?1517813031
2352,https://img.scryfall.com/cards/large/en/4ed/53.jpg?1517813031
2353,https://img.scryfall.com/cards/large/en/4ed/227.jpg?1517813031
2354,https://img.scryfall.com/cards/large/en/4ed/109.jpg?1517813031
2355,https://img.scryfall.com/cards/large/en/4ed/165.jpg?1517813031
2356,https://img.scryfall.com/cards/large/en/4ed/166.jpg?1517813031
2357,https://img.scryfall.com/cards/large/en/4ed/110.jpg?1517813031
2358,https://img.scryfall.com/cards/large/en/4ed/111.jpg?1517813031
2359,https://img.scryfall.com/cards/large/en/4ed/279.jpg?1517813031
2360,https://img.scryfall.com/cards/large/en/4ed/355.jpg?1517813031
2361,https://img.scryfall.com/cards/large/en/4ed/228.jpg?1517813031
2362,https://img.scryfall.com/cards/large/en/4ed/167.jpg?1517813031
2363,https://img.scryfall.com/cards/large/en/4ed/280.jpg?1517813031
2364,https://img.scryfall.com/cards/large/en/4ed/281.jpg?1517813031
2365,https://img.scryfall.com/cards/large/en/4ed/54.jpg?1517813031
2366,https://img.scryfall.com/cards/large/en/4ed/112.jpg?1517813031
2367,https://img.scryfall.com/cards/large/en/4ed/113.jpg?1517813031
2368,https://img.scryfall.com/cards/large/en/4ed/168.jpg?1517813031
2369,https://img.scryfall.com/cards/large/en/4ed/282.jpg?1517813031
2370,https://img.scryfall.com/cards/large/en/4ed/229.jpg?1517813031
2371,https://img.scryfall.com/cards/large/en/4ed/230.jpg?1517813031
2372,https://img.scryfall.com/cards/large/en/4ed/283.jpg?1517813031
2373,https://img.scryfall.com/cards/large/en/4ed/356.jpg?1517813031
2374,https://img.scryfall.com/cards/large/en/4ed/231.jpg?1517813031
2375,https://img.scryfall.com/cards/large/en/4ed/55.jpg?1517813031
2376,https://img.scryfall.com/cards/large/en/4ed/114.jpg?1517813031
2377,https://img.scryfall.com/cards/large/en/4ed/284.jpg?1517813031
2378,https://img.scryfall.com/cards/large/en/4ed/285.jpg?1517813031
2379,https://img.scryfall.com/cards/large/en/4ed/286.jpg?1517813031
2380,https://img.scryfall.com/cards/large/en/4ed/169.jpg?1517813031
2381,https://img.scryfall.com/cards/large/en/4ed/115.jpg?1517813031
2382,https://img.scryfall.com/cards/large/en/4ed/170.jpg?1517813031
2383,https://img.scryfall.com/cards/large/en/4ed/287.jpg?1517813031
2384,https://img.scryfall.com/cards/large/en/4ed/288.jpg?1517813031
2385,https://img.scryfall.com/cards/large/en/4ed/56.jpg?1517813031
2386,https://img.scryfall.com/cards/large/en/4ed/357.jpg?1517813031
2387,https://img.scryfall.com/cards/large/en/4ed/57.jpg?1517813031
2388,https://img.scryfall.com/cards/large/en/4ed/289.jpg?1517813031
2389,https://img.scryfall.com/cards/large/en/4ed/171.jpg?1517813031
2390,https://img.scryfall.com/cards/large/en/4ed/232.jpg?1517813031
2391,https://img.scryfall.com/cards/large/en/4ed/290.jpg?1517813031
2392,https://img.scryfall.com/cards/large/en/4ed/358.jpg?1517813031
2393,https://img.scryfall.com/cards/large/en/4ed/359.jpg?1517813031
2394,https://img.scryfall.com/cards/large/en/4ed/172.jpg?1517813031
2395,https://img.scryfall.com/cards/large/en/4ed/58.jpg?1517813031
2396,https://img.scryfall.com/cards/large/en/4ed/173.jpg?1517813031
2397,https://img.scryfall.com/cards/large/en/4ed/360.jpg?1517813031
2398,https://img.scryfall.com/cards/large/en/4ed/116.jpg?1517813031
2399,https://img.scryfall.com/cards/large/en/4ed/174.jpg?1517813031
2400,https://img.scryfall.com/cards/large/en/ice/113.jpg?1517813031
2401,https://img.scryfall.com/cards/large/en/ice/306.jpg?1517813031
2402,https://img.scryfall.com/cards/large/en/ice/1.jpg?1517813031
2403,https://img.scryfall.com/cards/large/en/ice/351.jpg?1517813031
2404,https://img.scryfall.com/cards/large/en/ice/307.jpg?1517813031
2405,https://img.scryfall.com/cards/large/en/ice/169.jpg?1517813031
2406,https://img.scryfall.com/cards/large/en/ice/281.jpg?1517813031
2407,https://img.scryfall.com/cards/large/en/ice/308.jpg?1517813031
2408,https://img.scryfall.com/cards/large/en/ice/170.jpg?1517813031
2409,https://img.scryfall.com/cards/large/en/ice/2.jpg?1517813031
2410,https://img.scryfall.com/cards/large/en/ice/309.jpg?1517813031
2411,https://img.scryfall.com/cards/large/en/ice/310.jpg?1521827909
2412,https://img.scryfall.com/cards/large/en/ice/311.jpg?1517813031
2413,https://img.scryfall.com/cards/large/en/ice/3.jpg?1517813031
2414,https://img.scryfall.com/cards/large/en/ice/4.jpg?1517813031
2415,https://img.scryfall.com/cards/large/en/ice/57.jpg?1517813031
2416,https://img.scryfall.com/cards/large/en/ice/114.jpg?1520457039
2417,https://img.scryfall.com/cards/large/en/ice/225.jpg?1520457044
2418,https://img.scryfall.com/cards/large/en/ice/171.jpg?1517813031
2419,https://img.scryfall.com/cards/large/en/ice/172.jpg?1517813031
2420,https://img.scryfall.com/cards/large/en/ice/226.jpg?1517813031
2421,https://img.scryfall.com/cards/large/en/ice/58.jpg?1517813031
2422,https://img.scryfall.com/cards/large/en/ice/173.jpg?1517813031
2423,https://img.scryfall.com/cards/large/en/ice/59.jpg?1517813031
2424,https://img.scryfall.com/cards/large/en/ice/174.jpg?1517813031
2425,https://img.scryfall.com/cards/large/en/ice/312.jpg?1520457057
2426,https://img.scryfall.com/cards/large/en/ice/313.jpg?1517813031
2427,https://img.scryfall.com/cards/large/en/ice/5.jpg?1517813031
2428,https://img.scryfall.com/cards/large/en/ice/175.jpg?1517813031
2429,https://img.scryfall.com/cards/large/en/ice/60.jpg?1520457063
2430,https://img.scryfall.com/cards/large/en/ice/6.jpg?1517813031
2431,https://img.scryfall.com/cards/large/en/ice/7.jpg?1517813031
2432,https://img.scryfall.com/cards/large/en/ice/8.jpg?1517813031
2433,https://img.scryfall.com/cards/large/en/ice/227.jpg?1517813031
2434,https://img.scryfall.com/cards/large/en/ice/9.jpg?1517813031
2435,https://img.scryfall.com/cards/large/en/ice/176.jpg?1517813031
2436,https://img.scryfall.com/cards/large/en/ice/61.jpg?1520457070
2437,https://img.scryfall.com/cards/large/en/ice/177.jpg?1517813031
2438,https://img.scryfall.com/cards/large/en/ice/62.jpg?1517813031
